,movie_id,title,genres,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2934,movie_3003,Train of Life (Train De Vie) (1998),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2935,movie_3004,"Bachelor, The (1999)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2936,movie_3005,"Bone Collector, The (1999)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2937,movie_3006,"Insider, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2938,movie_3007,American Movie (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,movie_3008,Last Night (1998),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2940,movie_3009,Portraits Chinois (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2941,movie_3010,Rosetta (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2942,movie_3011,"They Shoot Horses, Don't They? (1969)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2943,movie_3012,Battling Butler (1926),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,movie_3013,Bride of Re-Animator (1990),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2945,movie_3014,Bustin' Loose (1981),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,movie_3015,Coma (1978),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2947,movie_3016,Creepshow (1982),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2948,movie_3017,Creepshow 2 (1987),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2949,movie_3018,Re-Animator (1985),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2950,movie_3019,Drugstore Cowboy (1989),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2951,movie_3020,Falling Down (1993),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2952,movie_3021,"Funhouse, The (1981)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2953,movie_3022,"General, The (1927)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,movie_3023,My Best Girl (1927),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2955,movie_3024,Piranha (1978),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2956,movie_3025,Rough Night in Jericho (1967),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2957,movie_3026,Slaughterhouse (1987),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2958,movie_3027,Slaughterhouse 2 (1988),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2959,movie_3028,"Taming of the Shrew, The (1967)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,movie_3029,Nighthawks (1981),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2961,movie_3030,Yojimbo (1961),Comedy|Drama|Western,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2962,movie_3031,Repossessed (1990),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,movie_3032,"Omega Man, The (1971)",Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,movie_3033,Spaceballs (1987),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2965,movie_3034,Robin Hood (1973),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,movie_3035,Mister Roberts (1955),Comedy|Drama|War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2967,movie_3036,Quest for Fire (1981),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,movie_3037,Little Big Man (1970),Comedy|Drama|Western,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2969,movie_3038,"Face in the Crowd, A (1957)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2970,movie_3039,Trading Places (1983),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,movie_3040,Meatballs (1979),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,movie_3041,Meatballs Part II (1984),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,movie_3042,Meatballs III (1987),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,movie_3043,Meatballs 4 (1992),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,movie_3044,Dead Again (1991),Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2976,movie_3045,Peter's Friends (1992),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2977,movie_3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2978,movie_3047,Experience Preferred... But Not Essential (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979,movie_3048,Under the Rainbow (1981),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,movie_3049,How I Won the War (1967),Comedy|War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2981,movie_3050,Light It Up (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2982,movie_3051,Anywhere But Here (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2983,movie_3052,Dogma (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,movie_3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2985,movie_3054,Pok�mon: The First Movie (1998),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,movie_3055,Felicia's Journey (1999),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2987,movie_3056,Oxygen (1999),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2988,movie_3057,Where's Marlowe? (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,movie_3058,"Ape, The (1940)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2990,movie_3059,British Intelligence (1940),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2991,movie_3060,"Commitments, The (1991)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2992,movie_3061,Holiday Inn (1942),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2993,movie_3062,"Longest Day, The (1962)",Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2994,movie_3063,Poison Ivy (1992),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,movie_3064,Poison Ivy: New Seduction (1997),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2996,movie_3065,Ten Benny (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2997,movie_3066,Tora! Tora! Tora! (1970),War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2998,movie_3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2999,movie_3068,"Verdict, The (1982)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,movie_3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3001,movie_3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002,movie_3071,Stand and Deliver (1987),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3003,movie_3072,Moonstruck (1987),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,movie_3073,"Sandpiper, The (1965)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3005,movie_3074,Jeremiah Johnson (1972),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3006,movie_3075,Repulsion (1965),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3007,movie_3076,Irma la Douce (1963),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,movie_3077,42 Up (1998),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3009,movie_3078,Liberty Heights (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3010,movie_3079,Mansfield Park (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011,movie_3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3012,movie_3081,Sleepy Hollow (1999),Horror|Romance,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3013,movie_3082,"World Is Not Enough, The (1999)",Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3014,movie_3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3015,movie_3084,Home Page (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3016,movie_3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3017,movie_3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,movie_3087,Scrooged (1988),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,movie_3088,Harvey (1950),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,movie_3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3021,movie_3090,Matewan (1987),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3022,movie_3091,Kagemusha (1980),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3023,movie_3092,Chushingura (1962),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3024,movie_3093,McCabe & Mrs. Miller (1971),Drama|Western,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3025,movie_3094,Maurice (1987),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3026,movie_3095,"Grapes of Wrath, The (1940)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3027,movie_3096,My Man Godfrey (1957),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,movie_3097,"Shop Around the Corner, The (1940)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3029,movie_3098,"Natural, The (1984)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3030,movie_3099,Shampoo (1975),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3031,movie_3100,"River Runs Through It, A (1992)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3032,movie_3101,Fatal Attraction (1987),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3033,movie_3102,Jagged Edge (1985),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3034,movie_3103,Stanley & Iris (1990),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3035,movie_3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3036,movie_3105,Awakenings (1990),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3037,movie_3106,Come See the Paradise (1990),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3038,movie_3107,Backdraft (1991),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3039,movie_3108,"Fisher King, The (1991)",Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3040,movie_3109,"River, The (1984)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3041,movie_3110,Country (1984),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3042,movie_3111,Places in the Heart (1984),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3043,movie_3112,'Night Mother (1986),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3044,movie_3113,End of Days (1999),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3045,movie_3114,Toy Story 2 (1999),Animation|Children's|Comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,movie_3115,Flawless (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3047,movie_3116,Miss Julie (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3048,movie_3117,Ride with the Devil (1999),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3049,movie_3118,Tumbleweeds (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3050,movie_3119,Bay of Blood (Reazione a catena) (1971),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3051,movie_3120,"Distinguished Gentleman, The (1992)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,movie_3121,"Hitch-Hiker, The (1953)",Film-Noir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3053,movie_3122,Santa Fe Trail (1940),Drama|Romance|Western,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3054,movie_3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,movie_3124,Agnes Browne (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3056,movie_3125,"End of the Affair, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3057,movie_3126,"End of the Affair, The (1955)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3058,movie_3127,Holy Smoke (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3059,movie_3128,"Map of the World, A (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3060,movie_3129,Sweet and Lowdown (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3061,movie_3130,Bonfire of the Vanities (1990),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,movie_3131,Broadway Damage (1997),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,movie_3132,Daddy Long Legs (1919),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,movie_3133,Go West (1925),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,movie_3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3066,movie_3135,"Great Santini, The (1979)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3067,movie_3136,"James Dean Story, The (1957)",Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3068,movie_3137,"Sea Wolves, The (1980)",Action|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3069,movie_3138,Stealing Home (1988),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3070,movie_3139,Tarzan the Fearless (1933),Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,movie_3140,"Three Ages, The (1923)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,movie_3141,"Two Jakes, The (1990)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3073,movie_3142,U2: Rattle and Hum (1988),Documentary|Musical,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3074,movie_3143,Hell in the Pacific (1968),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3075,movie_3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3076,movie_3145,"Cradle Will Rock, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3077,movie_3146,Deuce Bigalow: Male Gigolo (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,movie_3147,"Green Mile, The (1999)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3079,movie_3148,"Cider House Rules, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3080,movie_3149,Diamonds (1999),Mystery,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3081,movie_3150,"War Zone, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3082,movie_3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3083,movie_3152,"Last Picture Show, The (1971)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3084,movie_3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3085,movie_3154,Blood on the Sun (1945),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3086,movie_3155,Anna and the King (1999),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3087,movie_3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3088,movie_3157,Stuart Little (1999),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,movie_3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3090,movie_3159,Fantasia 2000 (1999),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3091,movie_3160,Magnolia (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3092,movie_3161,Onegin (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3093,movie_3162,Simpatico (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3094,movie_3163,Topsy-Turvy (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3095,movie_3164,"Alley Cats, The (1968)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3096,movie_3165,Boiling Point (1993),Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3097,movie_3166,Brenda Starr (1989),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,movie_3167,Carnal Knowledge (1971),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3099,movie_3168,Easy Rider (1969),Adventure|Drama,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3100,movie_3169,"Falcon and the Snowman, The (1984)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3101,movie_3170,Hi-Yo Silver (1940),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3102,movie_3171,Room at the Top (1959),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3103,movie_3172,Ulysses (Ulisse) (1954),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,movie_3173,Any Given Sunday (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3105,movie_3174,Man on the Moon (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3106,movie_3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3107,movie_3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3108,movie_3177,Next Friday (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,movie_3178,"Hurricane, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3110,movie_3179,Angela's Ashes (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3111,movie_3180,Play it to the Bone (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3112,movie_3181,Titus (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3113,movie_3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3114,movie_3183,"Third Miracle, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3115,movie_3184,Montana (1998),Action|Comedy|Crime|Drama,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3116,movie_3185,Snow Falling on Cedars (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3117,movie_3186,"Girl, Interrupted (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3118,movie_3187,Trans (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3119,movie_3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3120,movie_3189,My Dog Skip (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,movie_3190,Supernova (2000),Adventure|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3122,movie_3191,"Quarry, The (1998)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3123,movie_3192,"Terrorist, The (Malli) (1998)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3124,movie_3193,Creature (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3125,movie_3194,"Way We Were, The (1973)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3126,movie_3195,Tess of the Storm Country (1922),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3127,movie_3196,Stalag 17 (1953),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3128,movie_3197,"Presidio, The (1988)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,movie_3198,Papillon (1973),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3130,movie_3199,Pal Joey (1957),Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3131,movie_3200,"Last Detail, The (1973)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3132,movie_3201,Five Easy Pieces (1970),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3133,movie_3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3134,movie_3203,Dead Calm (1989),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3135,movie_3204,"Boys from Brazil, The (1978)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3136,movie_3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3137,movie_3206,Against All Odds (1984),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3138,movie_3207,"Snows of Kilimanjaro, The (1952)",Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,movie_3208,Loaded Weapon 1 (1993),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,movie_3209,"Loves of Carmen, The (1948)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3141,movie_3210,Fast Times at Ridgemont High (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,movie_3211,"Cry in the Dark, A (1988)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3143,movie_3212,Born to Win (1971),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3144,movie_3213,Batman: Mask of the Phantasm (1993),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,movie_3214,American Flyers (1985),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3146,movie_3215,Voyage of the Damned (1976),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3147,movie_3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3148,movie_3217,"Star Is Born, A (1937)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
